Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound_lap,TyreLife,FreshTyre,Team,Position,LapTimeSeconds_lap,TrackTemp,AirTemp,Humidity,WindSpeed
0 days 01:46:21.487000,BOR,5,0 days 00:01:35.874000,28,3,,,True,HARD,2,True,Kick Sauber,19,95.874,33.9,27.0,19.0,2.9
0 days 01:46:37.773000,PIA,81,0 days 00:01:36.533000,29,2,,,False,HARD,15,True,McLaren,1,96.533,33.9,27.0,19.0,2.9
0 days 01:46:41.023000,NOR,4,0 days 00:01:36.531000,29,2,,,False,HARD,14,True,McLaren,2,96.531,33.9,27.0,19.0,2.9
0 days 01:46:44.006000,RUS,63,0 days 00:01:36.661000,29,2,,,False,HARD,15,True,Mercedes,3,96.661,33.9,27.0,19.0,2.9
0 days 01:46:45.663000,LEC,16,0 days 00:01:37.461000,29,2,,,False,HARD,14,True,Ferrari,4,97.461,33.9,27.0,19.0,2.9
0 days 01:46:48.531000,HAM,44,0 days 00:01:37.230000,29,2,,,False,HARD,16,True,Ferrari,5,97.23,33.9,27.0,19.0,2.9
0 days 01:46:52.978000,VER,1,0 days 00:01:37.084000,29,2,,,False,HARD,16,True,Red Bull Racing,6,97.084,33.9,27.0,19.0,2.9
0 days 01:47:03.918000,STR,18,0 days 00:01:38.102000,29,1,,,False,HARD,29,True,Aston Martin,7,98.102,33.9,27.0,19.0,2.9
0 days 01:47:06.634000,TSU,22,0 days 00:01:37.905000,29,2,,,False,HARD,18,True,Racing Bulls,8,97.905,33.9,27.0,19.0,2.9
0 days 01:47:08.962000,OCO,31,0 days 00:01:37.570000,29,2,,,False,HARD,18,True,Haas F1 Team,9,97.57,33.9,27.0,19.0,2.9
0 days 01:47:11.923000,ANT,12,0 days 00:01:37.867000,29,2,,,False,HARD,17,True,Mercedes,10,97.867,33.9,27.0,19.0,2.9
0 days 01:47:12.644000,HAD,6,0 days 00:01:37.698000,29,2,,,False,HARD,17,True,Racing Bulls,11,97.698,33.9,27.0,19.0,2.9
0 days 01:47:15.981000,ALB,23,0 days 00:01:38.071000,29,2,,,False,HARD,9,True,Williams,12,98.071,33.8,26.9,20.0,2.2
0 days 01:47:18.324000,GAS,10,0 days 00:01:37.958000,29,2,,,False,HARD,19,True,Alpine,13,97.958,33.8,26.9,20.0,2.2
0 days 01:47:19.807000,SAI,55,0 days 00:01:37.951000,29,2,,,False,HARD,12,True,Williams,14,97.951,33.8,26.9,20.0,2.2
0 days 01:47:21.170000,DOO,7,0 days 00:01:38.554000,29,2,,,False,HARD,18,True,Alpine,15,98.554,33.8,26.9,20.0,2.2
0 days 01:47:22.848000,LAW,30,0 days 00:01:37.787000,29,2,,,False,MEDIUM,11,True,Red Bull Racing,16,97.787,33.8,26.9,20.0,2.2
0 days 01:47:23.416000,BEA,87,0 days 00:01:36.976000,29,2,,,False,MEDIUM,3,True,Haas F1 Team,17,96.976,33.8,26.9,20.0,2.2
0 days 01:47:44.304000,HUL,27,0 days 00:01:37.777000,29,2,,,False,HARD,9,True,Kick Sauber,18,97.777,33.8,26.9,20.0,2.2
0 days 01:47:58.436000,BOR,5,0 days 00:01:36.949000,29,3,,,False,HARD,3,True,Kick Sauber,19,96.949,33.8,26.9,20.0,2.2
0 days 01:48:14.583000,PIA,81,0 days 00:01:36.810000,30,2,,,False,HARD,16,True,McLaren,1,96.81,33.8,26.9,20.0,2.2
0 days 01:48:17.358000,NOR,4,0 days 00:01:36.335000,30,2,,,False,HARD,15,True,McLaren,2,96.335,33.7,26.9,20.0,2.5
0 days 01:48:21.196000,RUS,63,0 days 00:01:37.190000,30,2,,,False,HARD,16,True,Mercedes,3,97.19,33.7,26.9,20.0,2.5
0 days 01:48:23.137000,LEC,16,0 days 00:01:37.474000,30,2,,,False,HARD,15,True,Ferrari,4,97.474,33.7,26.9,20.0,2.5
0 days 01:48:25.978000,HAM,44,0 days 00:01:37.447000,30,2,,,False,HARD,17,True,Ferrari,5,97.447,33.7,26.9,20.0,2.5
0 days 01:48:30.328000,VER,1,0 days 00:01:37.350000,30,2,,,False,HARD,17,True,Red Bull Racing,6,97.35,33.7,26.9,20.0,2.5
0 days 01:48:42.096000,STR,18,0 days 00:01:38.178000,30,1,,,False,HARD,30,True,Aston Martin,7,98.178,33.7,26.9,20.0,2.5
0 days 01:48:44.629000,TSU,22,0 days 00:01:37.995000,30,2,,,False,HARD,19,True,Racing Bulls,8,97.995,33.7,26.9,20.0,2.5
0 days 01:48:46.979000,OCO,31,0 days 00:01:38.017000,30,2,,,False,HARD,19,True,Haas F1 Team,9,98.017,33.7,26.9,20.0,2.5
0 days 01:48:49.682000,ANT,12,0 days 00:01:37.759000,30,2,,,False,HARD,18,True,Mercedes,10,97.759,33.7,26.9,20.0,2.5
0 days 01:48:50.693000,HAD,6,0 days 00:01:38.049000,30,2,,,False,HARD,18,True,Racing Bulls,11,98.049,33.7,26.9,20.0,2.5
0 days 01:48:53.835000,ALB,23,0 days 00:01:37.854000,30,2,,,False,HARD,10,True,Williams,12,97.854,33.7,26.9,20.0,2.5
0 days 01:48:56.298000,GAS,10,0 days 00:01:37.974000,30,2,,,False,HARD,20,True,Alpine,13,97.974,33.7,26.9,20.0,2.5
0 days 01:48:57.569000,SAI,55,0 days 00:01:37.762000,30,2,,,False,HARD,13,True,Williams,14,97.762,33.7,26.9,20.0,2.5
0 days 01:48:59.261000,DOO,7,0 days 00:01:38.091000,30,2,,,False,HARD,19,True,Alpine,15,98.091,33.7,26.9,20.0,2.5
0 days 01:49:00.755000,BEA,87,0 days 00:01:37.339000,30,2,,,False,MEDIUM,4,True,Haas F1 Team,16,97.339,33.7,26.9,20.0,2.5
0 days 01:49:05.810000,LAW,30,0 days 00:01:42.962000,30,2,,0 days 01:49:04.139000,False,MEDIUM,12,True,Red Bull Racing,17,102.962,33.7,26.9,20.0,2.5
0 days 01:49:22.512000,HUL,27,0 days 00:01:38.208000,30,2,,,False,HARD,10,True,Kick Sauber,18,98.208,33.7,26.9,20.0,2.0
0 days 01:49:35.714000,BOR,5,0 days 00:01:37.278000,30,3,,,False,HARD,4,True,Kick Sauber,19,97.278,33.7,26.9,20.0,2.0
0 days 01:49:51.245000,PIA,81,0 days 00:01:36.662000,31,2,,,False,HARD,17,True,McLaren,1,96.662,33.7,26.9,20.0,2.0
0 days 01:49:53.725000,NOR,4,0 days 00:01:36.367000,31,2,,,False,HARD,16,True,McLaren,2,96.367,33.7,26.9,20.0,2.0
0 days 01:49:58.179000,RUS,63,0 days 00:01:36.983000,31,2,,,False,HARD,17,True,Mercedes,3,96.983,33.7,26.9,20.0,2.0
0 days 01:50:00.317000,LEC,16,0 days 00:01:37.180000,31,2,,,False,HARD,16,True,Ferrari,4,97.18,33.7,26.9,20.0,2.0
0 days 01:50:03.460000,HAM,44,0 days 00:01:37.482000,31,2,,,False,HARD,18,True,Ferrari,5,97.482,33.7,26.9,20.0,2.0
0 days 01:50:07.412000,VER,1,0 days 00:01:37.084000,31,2,,,False,HARD,18,True,Red Bull Racing,6,97.084,33.7,26.9,20.0,2.0
0 days 01:50:20.255000,STR,18,0 days 00:01:38.159000,31,1,,,False,HARD,31,True,Aston Martin,7,98.159,33.5,27.0,20.0,3.2
0 days 01:50:22.960000,TSU,22,0 days 00:01:38.331000,31,2,,,False,HARD,20,True,Racing Bulls,8,98.331,33.5,27.0,20.0,3.2
0 days 01:50:24.984000,OCO,31,0 days 00:01:38.005000,31,2,,,False,HARD,20,True,Haas F1 Team,9,98.005,33.5,27.0,20.0,3.2
0 days 01:50:27.537000,ANT,12,0 days 00:01:37.855000,31,2,,,False,HARD,19,True,Mercedes,10,97.855,33.5,27.0,20.0,3.2
0 days 01:50:28.695000,HAD,6,0 days 00:01:38.002000,31,2,,,False,HARD,19,True,Racing Bulls,11,98.002,33.5,27.0,20.0,3.2
0 days 01:50:31.658000,ALB,23,0 days 00:01:37.823000,31,2,,,False,HARD,11,True,Williams,12,97.823,33.5,27.0,20.0,3.2
0 days 01:50:34.204000,GAS,10,0 days 00:01:37.906000,31,2,,,False,HARD,21,True,Alpine,13,97.906,33.5,27.0,20.0,3.2
0 days 01:50:35.821000,SAI,55,0 days 00:01:38.252000,31,2,,,False,HARD,14,True,Williams,14,98.252,33.5,27.0,20.0,3.2
0 days 01:50:37.683000,DOO,7,0 days 00:01:38.422000,31,2,,,False,HARD,20,True,Alpine,15,98.422,33.5,27.0,20.0,3.2
0 days 01:50:38.181000,BEA,87,0 days 00:01:37.426000,31,2,,,False,MEDIUM,5,True,Haas F1 Team,16,97.426,33.5,27.0,20.0,3.2
0 days 01:51:00.333000,HUL,27,0 days 00:01:37.821000,31,2,,,False,HARD,11,True,Kick Sauber,17,97.821,33.5,27.0,20.0,3.2
0 days 01:51:01.148000,LAW,30,0 days 00:01:55.338000,31,3,0 days 01:49:26.455000,,False,HARD,1,True,Red Bull Racing,18,115.338,33.5,27.0,20.0,3.2
0 days 01:51:12.920000,BOR,5,0 days 00:01:37.206000,31,3,,,False,HARD,5,True,Kick Sauber,19,97.206,33.5,27.0,20.0,3.2
0 days 01:51:27.943000,PIA,81,0 days 00:01:36.698000,32,2,,,False,HARD,18,True,McLaren,1,96.698,33.3,26.9,20.0,3.5
0 days 01:51:30.587000,NOR,4,0 days 00:01:36.862000,32,2,,,False,HARD,17,True,McLaren,2,96.862,33.3,26.9,20.0,3.5
0 days 01:51:35.379000,RUS,63,0 days 00:01:37.200000,32,2,,,False,HARD,18,True,Mercedes,3,97.2,33.3,26.9,20.0,3.5
0 days 01:51:37.501000,LEC,16,0 days 00:01:37.184000,32,2,,,False,HARD,17,True,Ferrari,4,97.184,33.3,26.9,20.0,3.5
0 days 01:51:40.498000,HAM,44,0 days 00:01:37.038000,32,2,,,False,HARD,19,True,Ferrari,5,97.038,33.3,26.9,20.0,3.5
0 days 01:51:44.614000,VER,1,0 days 00:01:37.202000,32,2,,,False,HARD,19,True,Red Bull Racing,6,97.202,33.3,26.9,20.0,3.5
0 days 01:51:58.404000,STR,18,0 days 00:01:38.149000,32,1,,,False,HARD,32,True,Aston Martin,7,98.149,33.3,26.9,20.0,3.5
0 days 01:52:01.153000,TSU,22,0 days 00:01:38.193000,32,2,,,False,HARD,21,True,Racing Bulls,8,98.193,33.3,26.9,20.0,3.5
0 days 01:52:02.854000,OCO,31,0 days 00:01:37.870000,32,2,,,False,HARD,21,True,Haas F1 Team,9,97.87,33.3,26.9,20.0,3.5
0 days 01:52:05.156000,ANT,12,0 days 00:01:37.619000,32,2,,,False,HARD,20,True,Mercedes,10,97.619,33.3,26.9,20.0,3.5
0 days 01:52:06.773000,HAD,6,0 days 00:01:38.078000,32,2,,,False,HARD,20,True,Racing Bulls,11,98.078,33.3,26.9,20.0,3.5
0 days 01:52:09.574000,ALB,23,0 days 00:01:37.916000,32,2,,,False,HARD,12,True,Williams,12,97.916,33.3,26.9,20.0,3.5
0 days 01:52:12.040000,GAS,10,0 days 00:01:37.836000,32,2,,,False,HARD,22,True,Alpine,13,97.836,33.3,26.9,20.0,3.5
0 days 01:52:13.725000,SAI,55,0 days 00:01:37.904000,32,2,,,False,HARD,15,True,Williams,14,97.904,33.3,26.9,20.0,3.5
0 days 01:52:15.568000,BEA,87,0 days 00:01:37.387000,32,2,,,False,MEDIUM,6,True,Haas F1 Team,15,97.387,33.2,26.8,20.0,2.8
0 days 01:52:16.138000,DOO,7,0 days 00:01:38.455000,32,2,,,False,HARD,21,True,Alpine,16,98.455,33.2,26.8,20.0,2.8
0 days 01:52:37.133000,LAW,30,0 days 00:01:35.985000,32,3,,,True,HARD,2,True,Red Bull Racing,17,95.985,33.2,26.8,20.0,2.8
0 days 01:52:39.069000,HUL,27,0 days 00:01:38.736000,32,2,,,False,HARD,12,True,Kick Sauber,18,98.736,33.2,26.8,20.0,2.8
0 days 01:52:49.770000,BOR,5,0 days 00:01:36.850000,32,3,,,False,HARD,6,True,Kick Sauber,19,96.85,33.2,26.8,20.0,2.8
0 days 01:53:04.392000,PIA,81,0 days 00:01:36.449000,33,2,,,False,HARD,19,True,McLaren,1,96.449,33.2,26.8,20.0,2.8
0 days 01:53:07.361000,NOR,4,0 days 00:01:36.774000,33,2,,,False,HARD,18,True,McLaren,2,96.774,33.2,26.8,20.0,2.8
0 days 01:53:12.479000,RUS,63,0 days 00:01:37.100000,33,2,,,False,HARD,19,True,Mercedes,3,97.1,33.2,26.8,20.0,2.8
0 days 01:53:14.784000,LEC,16,0 days 00:01:37.283000,33,2,,,False,HARD,18,True,Ferrari,4,97.283,33.2,26.8,20.0,2.8
0 days 01:53:18.070000,HAM,44,0 days 00:01:37.572000,33,2,,,False,HARD,20,True,Ferrari,5,97.572,33.2,26.8,20.0,2.4
0 days 01:53:21.714000,VER,1,0 days 00:01:37.100000,33,2,,,False,HARD,20,True,Red Bull Racing,6,97.1,33.2,26.8,20.0,2.4
0 days 01:53:36.624000,STR,18,0 days 00:01:38.220000,33,1,,,False,HARD,33,True,Aston Martin,7,98.22,33.2,26.8,20.0,2.4
0 days 01:53:38.960000,TSU,22,0 days 00:01:37.807000,33,2,,,False,HARD,22,True,Racing Bulls,8,97.807,33.2,26.8,20.0,2.4
0 days 01:53:40.609000,OCO,31,0 days 00:01:37.755000,33,2,,,False,HARD,22,True,Haas F1 Team,9,97.755,33.2,26.8,20.0,2.4
0 days 01:53:42.975000,ANT,12,0 days 00:01:37.819000,33,2,,,False,HARD,21,True,Mercedes,10,97.819,33.2,26.8,20.0,2.4
0 days 01:53:47.164000,ALB,23,0 days 00:01:37.590000,33,2,,,False,HARD,13,True,Williams,11,97.59,33.2,26.8,20.0,2.4
0 days 01:53:49.517000,HAD,6,0 days 00:01:42.744000,33,2,,0 days 01:53:47.902000,False,HARD,21,True,Racing Bulls,12,102.744,33.2,26.8,20.0,2.4
0 days 01:53:49.945000,GAS,10,0 days 00:01:37.905000,33,2,,,False,HARD,23,True,Alpine,13,97.905,33.2,26.8,20.0,2.4
0 days 01:53:51.508000,SAI,55,0 days 00:01:37.783000,33,2,,,False,HARD,16,True,Williams,14,97.783,33.2,26.8,20.0,2.4
0 days 01:53:53.064000,BEA,87,0 days 00:01:37.496000,33,2,,,False,MEDIUM,7,True,Haas F1 Team,15,97.496,33.2,26.8,20.0,2.4
0 days 01:53:54.589000,DOO,7,0 days 00:01:38.451000,33,2,,,False,HARD,22,True,Alpine,16,98.451,33.2,26.8,20.0,2.4
0 days 01:54:13.441000,LAW,30,0 days 00:01:36.308000,33,3,,,False,HARD,3,True,Red Bull Racing,17,96.308,33.2,26.8,20.0,2.4
0 days 01:54:16.963000,HUL,27,0 days 00:01:37.894000,33,2,,,False,HARD,13,True,Kick Sauber,18,97.894,33.1,26.8,20.0,2.5
0 days 01:54:26.876000,BOR,5,0 days 00:01:37.106000,33,3,,,False,HARD,7,True,Kick Sauber,19,97.106,33.1,26.8,20.0,2.5
0 days 01:54:41.196000,PIA,81,0 days 00:01:36.804000,34,2,,,False,HARD,20,True,McLaren,1,96.804,33.1,26.8,20.0,2.5
0 days 01:54:44.556000,NOR,4,0 days 00:01:37.195000,34,2,,,False,HARD,19,True,McLaren,2,97.195,33.1,26.8,20.0,2.5
0 days 01:54:49.332000,RUS,63,0 days 00:01:36.853000,34,2,,,False,HARD,20,True,Mercedes,3,96.853,33.1,26.8,20.0,2.5
0 days 01:54:51.878000,LEC,16,0 days 00:01:37.094000,34,2,,,False,HARD,19,True,Ferrari,4,97.094,33.1,26.8,20.0,2.5
0 days 01:54:55.360000,HAM,44,0 days 00:01:37.290000,34,2,,,False,HARD,21,True,Ferrari,5,97.29,33.1,26.8,20.0,2.5
0 days 01:54:58.636000,VER,1,0 days 00:01:36.922000,34,2,,,False,HARD,21,True,Red Bull Racing,6,96.922,33.1,26.8,20.0,2.5
0 days 01:55:14.552000,STR,18,0 days 00:01:37.928000,34,1,,,False,HARD,34,True,Aston Martin,7,97.928,33.1,26.8,20.0,2.5
0 days 01:55:17.055000,TSU,22,0 days 00:01:38.095000,34,2,,,False,HARD,23,True,Racing Bulls,8,98.095,33.0,26.8,20.0,1.8
0 days 01:55:18.373000,OCO,31,0 days 00:01:37.764000,34,2,,,False,HARD,23,True,Haas F1 Team,9,97.764,33.0,26.8,20.0,1.8
0 days 01:55:20.838000,ANT,12,0 days 00:01:37.863000,34,2,,,False,HARD,22,True,Mercedes,10,97.863,33.0,26.8,20.0,1.8
0 days 01:55:24.635000,ALB,23,0 days 00:01:37.471000,34,2,,,False,HARD,14,True,Williams,11,97.471,33.0,26.8,20.0,1.8
0 days 01:55:27.813000,GAS,10,0 days 00:01:37.868000,34,2,,,False,HARD,24,True,Alpine,12,97.868,33.0,26.8,20.0,1.8
0 days 01:55:29.569000,SAI,55,0 days 00:01:38.061000,34,2,,,False,HARD,17,True,Williams,13,98.061,33.0,26.8,20.0,1.8
0 days 01:55:30.072000,BEA,87,0 days 00:01:37.008000,34,2,,,False,MEDIUM,8,True,Haas F1 Team,14,97.008,33.0,26.8,20.0,1.8
0 days 01:55:32.716000,DOO,7,0 days 00:01:38.127000,34,2,,,False,HARD,23,True,Alpine,15,98.127,33.0,26.8,20.0,1.8
0 days 01:55:43.302000,HAD,6,0 days 00:01:53.785000,34,3,0 days 01:54:10.161000,,False,HARD,1,True,Racing Bulls,16,113.785,33.0,26.8,20.0,1.8
0 days 01:55:50.068000,LAW,30,0 days 00:01:36.627000,34,3,,,False,HARD,4,True,Red Bull Racing,17,96.627,33.0,26.8,20.0,1.8
0 days 01:55:54.862000,HUL,27,0 days 00:01:37.899000,34,2,,,False,HARD,14,True,Kick Sauber,18,97.899,33.0,26.8,20.0,1.8
0 days 01:56:03.842000,BOR,5,0 days 00:01:36.966000,34,3,,,False,HARD,8,True,Kick Sauber,19,96.966,33.0,26.8,20.0,1.8
0 days 01:56:17.836000,PIA,81,0 days 00:01:36.640000,35,2,,,False,HARD,21,True,McLaren,1,96.64,33.0,26.8,20.0,1.6
0 days 01:56:21.410000,NOR,4,0 days 00:01:36.854000,35,2,,,False,HARD,20,True,McLaren,2,96.854,33.0,26.8,20.0,1.6
0 days 01:56:25.996000,RUS,63,0 days 00:01:36.664000,35,2,,,False,HARD,21,True,Mercedes,3,96.664,33.0,26.8,20.0,1.6
0 days 01:56:29.047000,LEC,16,0 days 00:01:37.169000,35,2,,,False,HARD,20,True,Ferrari,4,97.169,33.0,26.8,20.0,1.6
0 days 01:56:32.317000,HAM,44,0 days 00:01:36.957000,35,2,,,False,HARD,22,True,Ferrari,5,96.957,33.0,26.8,20.0,1.6
0 days 01:56:35.336000,VER,1,0 days 00:01:36.700000,35,2,,,False,HARD,22,True,Red Bull Racing,6,96.7,33.0,26.8,20.0,1.6
0 days 01:56:52.419000,STR,18,0 days 00:01:37.867000,35,1,,,False,HARD,35,True,Aston Martin,7,97.867,33.0,26.8,20.0,1.6
0 days 01:56:56.101000,OCO,31,0 days 00:01:37.728000,35,2,,,False,HARD,24,True,Haas F1 Team,8,97.728,33.0,26.8,20.0,1.6
0 days 01:56:58.546000,ANT,12,0 days 00:01:37.708000,35,2,,,False,HARD,23,True,Mercedes,9,97.708,33.0,26.8,20.0,1.6
0 days 01:56:59.577000,TSU,22,0 days 00:01:42.522000,35,2,,0 days 01:56:58.016000,False,HARD,24,True,Racing Bulls,10,102.522,33.0,26.8,20.0,1.6
0 days 01:57:02.088000,ALB,23,0 days 00:01:37.453000,35,2,,,False,HARD,15,True,Williams,11,97.453,33.0,26.8,20.0,1.6
0 days 01:57:05.254000,GAS,10,0 days 00:01:37.441000,35,2,,,False,HARD,25,True,Alpine,12,97.441,33.0,26.8,20.0,1.6
0 days 01:57:07.869000,BEA,87,0 days 00:01:37.797000,35,2,,,False,MEDIUM,9,True,Haas F1 Team,13,97.797,33.0,26.8,20.0,1.6
0 days 01:57:08.321000,SAI,55,0 days 00:01:38.752000,35,2,,,False,HARD,18,True,Williams,14,98.752,33.0,26.8,20.0,1.6
0 days 01:57:11.343000,DOO,7,0 days 00:01:38.627000,35,2,,,False,HARD,24,True,Alpine,15,98.627,33.0,26.8,20.0,1.6
0 days 01:57:19.170000,HAD,6,0 days 00:01:35.868000,35,3,,,True,HARD,2,True,Racing Bulls,16,95.868,32.9,26.8,20.0,2.9
0 days 01:57:26.335000,LAW,30,0 days 00:01:36.267000,35,3,,,False,HARD,5,True,Red Bull Racing,17,96.267,32.9,26.8,20.0,2.9
0 days 01:57:32.137000,HUL,27,0 days 00:01:37.275000,35,2,,,True,HARD,15,True,Kick Sauber,18,97.275,32.9,26.8,20.0,2.9
0 days 01:57:40.710000,BOR,5,0 days 00:01:36.868000,35,3,,,False,HARD,9,True,Kick Sauber,19,96.868,32.9,26.8,20.0,2.9
0 days 01:57:54.631000,PIA,81,0 days 00:01:36.795000,36,2,,,False,HARD,22,True,McLaren,1,96.795,32.9,26.8,20.0,2.9
0 days 01:57:57.726000,NOR,4,0 days 00:01:36.316000,36,2,,,False,HARD,21,True,McLaren,2,96.316,32.9,26.8,20.0,2.9
0 days 01:58:02.684000,RUS,63,0 days 00:01:36.688000,36,2,,,False,HARD,22,True,Mercedes,3,96.688,32.9,26.8,20.0,2.9
0 days 01:58:06.214000,LEC,16,0 days 00:01:37.167000,36,2,,,False,HARD,21,True,Ferrari,4,97.167,32.9,26.8,20.0,2.9
0 days 01:58:09.663000,HAM,44,0 days 00:01:37.346000,36,2,,,False,HARD,23,True,Ferrari,5,97.346,32.9,26.8,20.0,2.9
0 days 01:58:11.982000,VER,1,0 days 00:01:36.646000,36,2,,,False,HARD,23,True,Red Bull Racing,6,96.646,32.9,26.8,20.0,2.9
0 days 01:58:33.628000,OCO,31,0 days 00:01:37.527000,36,2,,,False,HARD,25,True,Haas F1 Team,7,97.527,32.9,26.8,20.0,2.6
0 days 01:58:35.106000,STR,18,0 days 00:01:42.687000,36,1,,0 days 01:58:33.495000,False,HARD,36,True,Aston Martin,8,102.687,32.9,26.8,20.0,2.6
0 days 01:58:36.092000,ANT,12,0 days 00:01:37.546000,36,2,,,False,HARD,24,True,Mercedes,9,97.546,32.9,26.8,20.0,2.6
0 days 01:58:39.458000,ALB,23,0 days 00:01:37.370000,36,2,,,False,HARD,16,True,Williams,10,97.37,32.9,26.8,20.0,2.6
0 days 01:58:42.620000,GAS,10,0 days 00:01:37.366000,36,2,,,False,HARD,26,True,Alpine,11,97.366,32.9,26.8,20.0,2.6
0 days 01:58:44.661000,BEA,87,0 days 00:01:36.792000,36,2,,,False,MEDIUM,10,True,Haas F1 Team,12,96.792,32.9,26.8,20.0,2.6
0 days 01:58:47.305000,SAI,55,0 days 00:01:38.984000,36,2,,,False,HARD,19,True,Williams,13,98.984,32.9,26.8,20.0,2.6
0 days 01:58:49.180000,DOO,7,0 days 00:01:37.837000,36,2,,,False,HARD,25,True,Alpine,14,97.837,32.9,26.8,20.0,2.6
0 days 01:58:54.583000,TSU,22,0 days 00:01:55.006000,36,3,0 days 01:57:20.508000,,False,HARD,1,True,Racing Bulls,15,115.006,32.9,26.8,20.0,2.6
0 days 01:58:56.281000,HAD,6,0 days 00:01:37.111000,36,3,,,False,HARD,3,True,Racing Bulls,16,97.111,32.9,26.8,20.0,2.6
0 days 01:59:02.809000,LAW,30,0 days 00:01:36.474000,36,3,,,False,HARD,6,True,Red Bull Racing,17,96.474,32.9,26.8,20.0,2.6
0 days 01:59:09.944000,HUL,27,0 days 00:01:37.807000,36,2,,,False,HARD,16,True,Kick Sauber,18,97.807,32.9,26.8,20.0,2.6
0 days 01:59:17.420000,BOR,5,0 days 00:01:36.710000,36,3,,,False,HARD,10,True,Kick Sauber,19,96.71,32.8,26.8,20.0,2.1
0 days 01:59:31.321000,PIA,81,0 days 00:01:36.690000,37,2,,,False,HARD,23,True,McLaren,1,96.69,32.8,26.8,20.0,2.1
0 days 01:59:34,NOR,4,0 days 00:01:36.274000,37,2,,,False,HARD,22,True,McLaren,2,96.274,32.8,26.8,20.0,2.1
0 days 01:59:39.423000,RUS,63,0 days 00:01:36.739000,37,2,,,False,HARD,23,True,Mercedes,3,96.739,32.8,26.8,20.0,2.1
0 days 01:59:43.322000,LEC,16,0 days 00:01:37.108000,37,2,,,False,HARD,22,True,Ferrari,4,97.108,32.8,26.8,20.0,2.1
0 days 01:59:48.817000,VER,1,0 days 00:01:36.835000,37,2,,,False,HARD,24,True,Red Bull Racing,5,96.835,32.8,26.8,20.0,2.1
0 days 01:59:52.114000,HAM,44,0 days 00:01:42.451000,37,2,,0 days 01:59:50.459000,False,HARD,24,True,Ferrari,6,102.451,32.8,26.8,20.0,2.1
0 days 02:00:10.961000,OCO,31,0 days 00:01:37.333000,37,2,,,False,HARD,26,True,Haas F1 Team,7,97.333,32.8,26.8,20.0,2.1
0 days 02:00:13.506000,ANT,12,0 days 00:01:37.414000,37,2,,,False,HARD,25,True,Mercedes,8,97.414,32.8,26.8,20.0,2.1
0 days 02:00:16.997000,ALB,23,0 days 00:01:37.539000,37,2,,,False,HARD,17,True,Williams,9,97.539,32.7,26.8,21.0,1.2
0 days 02:00:20.032000,GAS,10,0 days 00:01:37.412000,37,2,,,False,HARD,27,True,Alpine,10,97.412,32.7,26.8,21.0,1.2
0 days 02:00:21.301000,BEA,87,0 days 00:01:36.640000,37,2,,,False,MEDIUM,11,True,Haas F1 Team,11,96.64,32.7,26.8,21.0,1.2
0 days 02:00:25.108000,SAI,55,0 days 00:01:37.803000,37,2,,,False,HARD,20,True,Williams,12,97.803,32.7,26.8,21.0,1.2
0 days 02:00:27.076000,DOO,7,0 days 00:01:37.896000,37,2,,,False,HARD,26,True,Alpine,13,97.896,32.7,26.8,21.0,1.2
0 days 02:00:29.348000,STR,18,0 days 00:01:54.242000,37,2,0 days 01:58:56.390000,,False,MEDIUM,1,False,Aston Martin,14,114.242,32.7,26.8,21.0,1.2
0 days 02:00:31.588000,TSU,22,0 days 00:01:37.005000,37,3,,,False,HARD,2,True,Racing Bulls,15,97.005,32.7,26.8,21.0,1.2
0 days 02:00:33.787000,HAD,6,0 days 00:01:37.506000,37,3,,,False,HARD,4,True,Racing Bulls,16,97.506,32.7,26.8,21.0,1.2
0 days 02:00:39.305000,LAW,30,0 days 00:01:36.496000,37,3,,,False,HARD,7,True,Red Bull Racing,17,96.496,32.7,26.8,21.0,1.2
0 days 02:00:47.367000,HUL,27,0 days 00:01:37.423000,37,2,,,False,HARD,17,True,Kick Sauber,18,97.423,32.7,26.8,21.0,1.2
0 days 02:00:53.876000,BOR,5,0 days 00:01:36.456000,37,3,,,False,HARD,11,True,Kick Sauber,19,96.456,32.7,26.8,21.0,1.2
0 days 02:01:07.848000,PIA,81,0 days 00:01:36.527000,38,2,,,False,HARD,24,True,McLaren,1,96.527,32.7,26.8,21.0,1.2
0 days 02:01:10.192000,NOR,4,0 days 00:01:36.192000,38,2,,,False,HARD,23,True,McLaren,2,96.192,32.7,26.8,21.0,1.2
0 days 02:01:16.004000,RUS,63,0 days 00:01:36.581000,38,2,,,False,HARD,24,True,Mercedes,3,96.581,32.7,26.8,20.0,2.6
0 days 02:01:20.199000,LEC,16,0 days 00:01:36.877000,38,2,,,False,HARD,23,True,Ferrari,4,96.877,32.7,26.8,20.0,2.6
0 days 02:01:25.433000,VER,1,0 days 00:01:36.616000,38,2,,,False,HARD,25,True,Red Bull Racing,5,96.616,32.7,26.8,20.0,2.6
0 days 02:01:45.616000,HAM,44,0 days 00:01:53.502000,38,3,0 days 02:00:12.853000,,False,HARD,1,True,Ferrari,6,113.502,32.7,26.8,20.0,2.6
0 days 02:01:48.809000,OCO,31,0 days 00:01:37.848000,38,2,,,False,HARD,27,True,Haas F1 Team,7,97.848,32.7,26.8,20.0,2.6
